Company,Symbol,Previous Close,1y Target Est,Undervalue Rate,Annual_Return_5Y,Annual_Volatility_5Y,Weight
Adobe Inc.,ADBE,361.03,446.3958922861056,0.2364509660862133,0.0068797043544926,0.3594186356591746,1.8637361662052096e-13
Advanced Micro Devices,AMD,166.55,56.17838029224878,-0.6626936037691458,0.2639877129088913,0.5067387985373684,4.4044096745104133e-13
Airbnb,ABNB,126.0,367.5332150936846,1.9169302785213065,0.0849108443118185,0.4832515432320766,0.08542918129200104
Alphabet Inc.,GOOGL,201.57,267.82376917893964,0.3286886400701476,0.234660783585322,0.3101205324229742,1.032394760709164e-12
Alphabet Inc.,GOOG,202.49,267.8251171886487,0.3226584877705005,0.234569450018245,0.3089351322108425,1.0002266657071603e-12
Amazon,AMZN,228.01,31.12918592617877,-0.8634744707417272,0.1249138648882221,0.3543299637120808,2.547209183743613e-13
Amgen,AMGN,295.55,840.7792615186637,1.844795335877732,0.0719930755024256,0.234961950488581,0.4154180655400912
Analog Devices,ADI,230.44,243.91365133245253,0.0584692385542984,0.202946265797268,0.3260874682458943,3.334768349968996e-14
Apple Inc.,AAPL,230.56,173.77669714118954,-0.2462842767991432,0.1628710868844859,0.2931924154898909,4.609049582205085e-14
Applied Materials,AMAT,162.215,144.156286775192,-0.1113257912326727,0.2852202027206763,0.4339839376548318,1.9900142898259245e-13
AppLovin,APP,412.6,84.0014966126283,-0.7964093635176241,0.7190559066600252,0.7818932262816339,5.587467655075958e-13
Arm Holdings,ARM,134.01,10.0709254342952,-0.9248494482927004,0.6863711419201286,0.7762236506352849,4.992163998239634e-13
ASML Holding,ASML,743.61,750.7543171041926,0.0096076130016979,0.2265800809206148,0.4141629604700967,1.3664660611889396e-13
AstraZeneca,AZN,79.54,84.86429371860321,0.0669385682499774,0.1030612978041374,0.2404703154289999,1.8099091746169974e-12
Atlassian,TEAM,166.21,260.975382676545,0.5701545194425424,0.162338590194838,0.5681710628750262,8.486840905994578e-14
Autodesk,ADSK,289.24,201.18214803768092,-0.3044456228817557,0.0918513204972097,0.3501100990096445,1.6610699544065569e-13
Automatic Data Processing,ADP,305.72,334.0319225471775,0.0926073614653193,0.1855159986031753,0.2168144717332025,1.2452734719957838e-12
Axon Enterprise,AXON,758.29,87.70008137258287,-0.8843449321861255,0.5531568009010959,0.4662043551384492,7.909667363318177e-14
Baker Hughes,BKR,42.95,53.80246904372341,0.2526768112624775,0.2726916611310475,0.3683112826733572,1.7127935132687705e-12
Biogen,BIIB,138.86,354.6175476323975,1.5537775286792268,-0.048943067967509,0.443158457568178,0.0017551079987524834
Booking Holdings,BKNG,5584.08,10970.897631554026,0.9646741507202664,0.2871305937386003,0.3331393355242518,1.2532734393572032e-12
Broadcom,AVGO,294.91,200.74116630105115,-0.3193138031906306,0.5201419717569564,0.4082991664594013,4.711140695924562e-14
Cadence Design Systems,CDNS,346.88,196.3123546569245,-0.434062630716892,0.2922804903183512,0.3562505931295399,1.0572506568234277e-13
CDW Corporation,CDW,167.58,139.00403361189353,-0.170521341377888,0.1215623812735701,0.2811521649900393,2.633078922371494e-13
Charter Communications,CHTR,267.01,441.9743979244552,0.6552728284500777,-0.1028392134735251,0.3573682406417228,1.3463274751587053e-12
Cintas,CTAS,216.43,118.67502017012286,-0.4516701928100408,0.2281769455816062,0.2369444222813152,4.0376016389271505e-13
Cisco,CSCO,66.76,64.25900505508812,-0.0374624767062894,0.119039628916908,0.2274015444930545,1.1541162343934598e-12
Cognizant,CTSH,70.86,110.90126492320076,0.5650757115890597,0.0475708025930402,0.2576606938819061,1.320702634138529e-12
Copart,CPRT,47.81,36.64627137367082,-0.2335019583001293,0.1620402130995858,0.2604685065010105,3.7023660264748334e-13
CoStar Group,CSGP,88.95,52.00757242667869,-0.4153167799136741,0.0650406720012716,0.3273785106022577,8.135762934481138e-14
Costco,COST,980.85,432.2170274030824,-0.559344418205554,0.2387733085832745,0.2260270917436256,5.346403719379652e-13
CrowdStrike,CRWD,418.6,385.1648462398832,-0.0798737548019992,0.4017568141334078,0.522568092964985,1.0726509174919483e-13
CSX Corporation,CSX,36.52,33.33300851550504,-0.0872670176477261,0.1032068922830493,0.235253905102579,1.0476638375790686e-12
Datadog,DDOG,128.99,151.21511244971268,0.1723010500791741,0.2344454458850028,0.5586511508570077,1.5438796745315294e-13
DexCom,DXCM,80.9,32.24505846650807,-0.6014207853336456,0.0628883287709728,0.4706987807476545,2.226931705020275e-13
DoorDash,DASH,248.37,103.16472454724428,-0.5846329083736188,0.2252237074239043,0.5866140482482105,5.2792409666832e-13
Electronic Arts,EA,170.68,294.2426581781611,0.7239433921851481,0.0704988688746455,0.2498486231401426,2.7606797399503555e-12
Fastenal,FAST,49.9,25.20182895355736,-0.494953327584021,0.1726016176700495,0.2419313475491442,3.761255728255021e-13
Fortinet,FTNT,78.09,127.47324711889895,0.6323888733371619,0.3177593725845042,0.4323016023790663,1.3205060779252507e-12
GE HealthCare,GEHC,73.97,61.92023051567149,-0.1629007636113087,0.1315827938518671,0.3249991383697747,4.866259203159103e-13
Gilead Sciences,GILD,117.98,247.99301004220945,1.1019919481455285,0.1437666240898761,0.2344205485309858,0.005519398152895503
GlobalFoundries,GFS,33.22,16.636159359876064,-0.4992125418459944,0.0331941221716624,0.4987805006678334,4.751775635122553e-13
Honeywell,HON,216.74,168.37180267232472,-0.2231623019639904,0.0883960663256004,0.2189579196948513,7.317701982737375e-13
Idexx Laboratories,IDXX,636.71,162.04703964091502,-0.7454931764211101,0.1642619606801719,0.3539044636801933,2.6635306251034685e-13
Intel,INTC,25.31,-22.60703215094184,-1.893205537374233,-0.0510211024016033,0.4390758411453308,6.335909395093441e-13
Intuit,INTU,700.939,630.9297520851682,-0.09987923045348,0.215027503912332,0.3447213454631755,8.690600924335981e-14
Intuitive Surgical,ISRG,479.2,117.4238948209496,-0.7549584832617913,0.201162840952113,0.3297194567934064,2.1108556601698443e-13
Keurig Dr Pepper,KDP,35.18,74.97849400070989,1.1312818078655456,0.0577187957487857,0.1916659508558165,0.19216992512571215
KLA Corporation,KLAC,876.08,531.4374923575325,-0.3933915939668381,0.3830822096797567,0.4228957412719791,2.484022326234717e-13
Lam Research,LRCX,100.33,57.14608410240748,-0.4304187770117863,0.3070879717859373,0.4467826902529319,3.062026946565303e-13
Linde plc,LIN,479.92,304.34133922689364,-0.3658498515859025,0.1603212692035389,0.2173678736127876,7.050601459847249e-13
Lululemon,LULU,197.66,557.7692049994067,1.8218618081524167,-0.0427449926670507,0.403353842355673,0.06871599502347718
Marriott International,MAR,266.78,295.7827849408448,0.1087142399761782,0.2518933853336081,0.3083996540348309,4.0640273681467307e-13
Marvell Technology,MRVL,72.07,29.09757540107156,-0.596259533771728,0.3122894979274956,0.569918828106036,4.872948874674134e-13
Mercado Libre,MELI,2342.94,1483.1615571899176,-0.3669656255858377,0.2626842929938091,0.5079265367716332,4.092821727186486e-13
Meta Platforms,META,751.48,594.4050706174064,-0.20902077152099,0.3046226065684297,0.4397812272731194,1.3915869685397194e-13
Microchip Technology,MCHP,64.71,25.55414625359997,-0.6050974153361154,0.1358472654065071,0.4330811007998231,4.662515294315376e-13
Micron Technology,MU,122.05,-24.76642488848746,-1.2029203186275088,0.3116948017227012,0.4659667902169776,4.132627118092794e-13
Microsoft,MSFT,509.77,375.2530934412712,-0.2638776439545849,0.2090152928287676,0.2656617515366712,4.09138961640934e-13
MicroStrategy,MSTR,336.57,-48.43449012032653,-1.1439061417248315,1.089435698783766,0.9554312472319452,1.0277880866890465e-12
Mondelez International,MDLZ,62.66,136.1427601696129,1.1727219944081215,0.0365983647339698,0.1873512163198073,0.23099232688187707
Monster Beverage,MNST,63.99,97.49201057961054,0.5235507201064311,0.1177596429677432,0.2400140035576921,1.5332196965612479e-12
"Netflix, Inc.",NFLX,1214.15,160.408823422418,-0.8678838500824297,0.2824638944195566,0.4412778703017824,1.8431949706718162e-13
Nvidia,NVDA,175.64,146.43501530013742,-0.1662775261891514,0.6660228822494193,0.5272317346403914,2.4811819391067476e-13
NXP Semiconductors,NXPI,229.27,221.51235322284808,-0.0338362924811441,0.2060982119077645,0.3982787439727696,2.418426569623647e-13
O'Reilly Automotive,ORLY,103.06,161.52902978571362,0.5673299998613779,0.2704473794991068,0.2231951331809188,2.578932416125116e-12
Old Dominion Freight Line,ODFL,154.8,96.68683468675998,-0.3754080446591733,0.1446670056578339,0.3462530763338616,6.59563621932238e-14
Onsemi,ON,49.77,49.38051384651029,-0.0078257213881799,0.3076738062421076,0.5189189122323938,3.727089456241139e-13
Paccar,PCAR,99.46,139.96476180536155,0.4072467505063499,0.1390744718732938,0.2584272108671814,1.4495616648608101e-12
Palantir Technologies,PLTR,157.75,3.9013816291195456,-0.9752685792131884,0.8297517429142247,0.7234395014598759,5.026867112474979e-13
Palo Alto Networks,PANW,181.56,212.0039577688236,0.1676798731484006,0.3687531936964179,0.4091011699158386,1.0360362879381945e-12
Paychex,PAYX,139.01,154.67492377277375,0.1126891861936103,0.1532933169245794,0.2299368576418001,9.971677153548234e-13
PayPal,PYPL,69.05,110.8555015409491,0.6054381106582059,-0.1218246933693609,0.4239800559345665,2.7720952113741733e-14
PepsiCo,PEP,152.16,248.04432915857024,0.6301546343228854,0.0358815838857085,0.1782682948435995,2.13136309911591e-12
