Model,Return,Volatility,Sharpe_Ratio
mv_historical_max_sharpe,0.4563300627984795,0.2206709106932169,1.9772885398795412
mv_historical_min_vol,0.12850918726982438,0.12421215194466279,0.8735794813229372
mv_undervalue_max_sharpe,14.114271811883802,0.21892834535170483,64.37846953642108
mv_undervalue_min_vol,1.5948265837325641,0.12421215194466279,12.678522665271577
rp_historical,0.17168382559040365,0.18117471306890798,0.8372240420367728
rp_undervalue,0.3814233462108371,0.18117471306890798,1.9948884702986855
bl_historical,0.08587072441072055,0.15582781547755506,0.42271480357246205
bl_undervalue,0.09430287519395801,0.15843356779078227,0.46898442186240397
bl_both,0.1015745958042024,0.16166960267719108,0.5045759651372684
