Company,Symbol,Previous Close,1y Target Est,Undervalue Rate,Annual_Return_5Y,Annual_Volatility_5Y,Weight
O'Reilly Automotive,ORLY,103.06,161.52902978571362,0.5673299998613779,0.2690904544334209,0.2232637161737948,0.430061608695451
Axon Enterprise,AXON,758.29,87.70008137258287,-0.8843449321861255,0.5520401614634903,0.4663838446014542,0.12308989118804797
Broadcom,AVGO,294.91,200.74116630105115,-0.3193138031906306,0.5181193033748428,0.4084372510738592,0.10124986043205889
Gilead Sciences,GILD,117.98,247.99301004220945,1.1019919481455285,0.1451515766608724,0.2344937809795688,0.07514821856107497
Baker Hughes,BKR,42.95,53.80246904372341,0.2526768112624775,0.2669213331500193,0.3682332510229421,0.05650754334172091
MicroStrategy,MSTR,336.57,-48.43449012032653,-1.1439061417248315,1.0854539503343852,0.955771428515992,0.05586441246197283
Palantir Technologies,PLTR,157.75,3.9013816291195456,-0.9752685792131884,0.8297517429142247,0.7234395014598759,0.054979006692006095
Nvidia,NVDA,175.64,146.43501530013742,-0.1662775261891514,0.6659199853626367,0.5274421984324351,0.04855503724250966
T-Mobile US,TMUS,258.22,-38.43371677191287,-1.148840975803241,0.1918030254413102,0.2403016836409642,0.029556534477811536
Arm Holdings,ARM,134.01,10.0709254342952,-0.9248494482927004,0.6863711419201286,0.7762236506352849,0.023812700585639227
