Model,Return,Volatility,Sharpe_Ratio
mv_historical_max_sharpe,0.40265521540162585,0.22735044604945887,1.6831073879590333
mv_historical_min_vol,0.11974487006644056,0.13434567266345732,0.7424494446970874
mv_undervalue_max_sharpe,14.359191212209584,0.2231687017565036,64.25269806809597
mv_undervalue_min_vol,1.890708212760019,0.13434567266345732,13.924588531007153
rp_historical,0.16563384598359407,0.1831120802041589,0.795326260404126
rp_undervalue,0.9094596057760226,0.1831120802041589,4.857460003645466
bl_historical,0.0924501686892706,0.16444842154879516,0.44056469503888285
bl_undervalue,0.1240386706787989,0.1744381646262025,0.5964214935518254
bl_both,0.12693799252740656,0.17556126481745316,0.6091206544826366
