Date,Open,High,Low,Close,Volume,Daily_Return
2020-08-21,69.13,69.74,68.66,69.61,1624200,
2020-08-24,69.75,70.42,69.06,70.41,1247300,0.01149260163769572
2020-08-25,70.27,70.3,68.74,68.97,1724920,-0.020451640391989767
2020-08-26,68.49,68.69,67.61,68.13,1873203,-0.012179208351457249
2020-08-27,68.58,68.91,68.11,68.63,1900751,0.007338910905621665
2020-08-28,68.58,68.69,67.63,68.65,2082500,0.0002914177473409829
2020-08-31,68.23,69.69,67.95,69.47,2078000,0.011944646758921929
2020-09-01,69.07,69.07,68.03,68.55,2124415,-0.013243126529437155
2020-09-02,68.43,71.74,68.12,71.55,2908327,0.043763676148796504
2020-09-03,71.84,72.43,70.05,70.65,2834220,-0.012578616352201144
2020-09-04,70.96,71.23,69.16,70.02,2518800,-0.008917197452229408
2020-09-08,69.79,70.01,68.4,69.11,2328171,-0.012996286775207033
2020-09-09,69.14,71.35,69.14,70.59,2124506,0.021415135291564136
2020-09-10,69.95,70.68,69.04,69.13,2172500,-0.020682816262926895
2020-09-11,69.25,69.35,68.16,68.86,2255500,-0.0039056849414146333
2020-09-14,68.43,69.9,68.35,69.54,1784965,0.009875108916642672
2020-09-15,69.86,71.15,69.82,70.41,1830298,0.01251078515962023
2020-09-16,70.63,71.34,70.18,70.92,2143200,0.007243289305496559
2020-09-17,69.86,70.06,68.06,68.44,2704500,-0.03496897913141572
2020-09-18,68.36,68.57,66.53,66.9,3958200,-0.022501461133839773
2020-09-21,66.91,67.08,65.69,66.64,1776711,-0.0038863976083707286
2020-09-22,66.55,67.69,66.21,66.87,1629700,0.0034513805522209395
2020-09-23,66.96,67.14,66.08,66.19,2198940,-0.010168984596979347
2020-09-24,66.1,67.47,65.81,67.07,2035134,0.013295059676688314
2020-09-25,66.7,68.6,66.51,68.5,2217000,0.021321007902191935
2020-09-28,68.86,69.26,68.37,68.85,2062300,0.005109489051094762
2020-09-29,69.12,69.52,68.4,68.65,2066200,-0.002904865649963506
2020-09-30,69.04,69.6,68.71,69.01,3208525,0.005243991260014624
2020-10-01,69.41,70.41,69.24,70.38,2240200,0.019852195334009393
2020-10-02,69.89,70.89,69.48,70.48,2265300,0.0014208581983519153
2020-10-05,70.44,71.55,69.6,71.47,1581900,0.014046538024971467
2020-10-06,71.13,72.95,70.97,72.45,2525246,0.013712047012732764
2020-10-07,72.61,72.81,71.27,72.09,1724659,-0.004968944099378869
