Date,Open,High,Low,Close,Volume,Daily_Return
2020-08-24,277.48,279.72,274.89,276.56,1006542,
2020-08-25,276.27,281.105,275.63,279.03,1294683,0.008931154179924627
2020-08-26,279.14,281.6,276.0,279.17,917799,0.000501738164355281
2020-08-27,280.15,282.39,278.37,279.26,1503337,0.0003223842103377006
2020-08-28,279.52,281.77,278.89,281.46,814340,0.007877963188426484
2020-08-31,281.65,287.95,280.78,287.64,1639564,0.02195693881901506
2020-09-01,287.48,287.62,277.31,279.75,1255580,-0.027430120984563988
2020-09-02,281.06,288.03,280.54,285.6,1040736,0.020911528150134195
2020-09-03,286.22,287.37,274.02,276.15,1402911,-0.03308823529411775
2020-09-04,278.12,280.48,274.08,276.0,1240722,-0.0005431830526886339
2020-09-08,274.2,275.1398,268.04,268.9,1246723,-0.025724637681159512
2020-09-09,270.14,274.78,268.545,272.51,961028,0.013425065079955445
2020-09-10,271.31,274.17,265.79,266.51,1095579,-0.022017540640710487
2020-09-11,267.93,271.0,266.685,269.91,846116,0.012757495028329346
2020-09-14,271.28,279.4,271.27,278.29,1102463,0.031047386165758972
2020-09-15,280.04,283.29,276.45,278.45,1105505,0.0005749398109884396
2020-09-16,280.99,285.0,274.26,276.39,1550951,-0.007398096606212934
2020-09-17,272.5,277.55,272.16,275.37,972624,-0.0036904374253771133
2020-09-18,275.64,276.01,269.87,274.48,3069260,-0.0032320151069469283
2020-09-21,272.23,272.7,265.05,268.3,1733640,-0.022515301661323206
2020-09-22,269.0,273.55,267.42,272.76,1049984,0.016623183004099706
2020-09-23,273.11,278.38,271.21,272.2,983007,-0.0020530869628977433
2020-09-24,271.0,272.075,267.59,270.04,761878,-0.007935341660543549
2020-09-25,268.29,274.26,267.5,273.28,737523,0.011998222485557486
2020-09-28,282.0,287.95,279.18,282.035,1782236,0.032036738875878434
2020-09-29,280.84,285.45,280.23,282.35,864797,0.0011168826564078582
2020-09-30,283.87,284.85,280.79,283.68,1199963,0.00471046573401801
2020-10-01,284.96,286.17,280.59,285.57,971662,0.006662436548223294
2020-10-02,281.65,285.47,276.0601,277.64,975975,-0.02776902335679521
2020-10-05,278.67,285.92,277.355,284.18,888044,0.02355568361907512
2020-10-06,284.17,285.8999,279.39,281.15,758135,-0.01066225631641926
2020-10-07,282.24,287.0776,280.905,285.75,646755,0.016361372932598428
2020-10-08,287.4,288.44,285.35,286.92,504537,0.004094488188976397
2020-10-09,287.16,289.0,285.17,286.54,946348,-0.0013244109856406228
2020-10-12,289.28,293.34,285.78,291.48,1130097,0.01724017589167315
2020-10-13,288.53,292.77,287.13,291.46,683081,-6.861534239066547e-05
2020-10-14,292.99,292.99,286.0,289.02,977377,-0.008371646195018179
2020-10-15,284.85,286.3775,280.1,280.63,853044,-0.029029132931976953
2020-10-16,282.43,284.49,279.51,280.01,843290,-0.002209314756084546
2020-10-19,279.27,280.045,268.21,268.77,1207981,-0.04014142352058858
2020-10-20,270.45,271.98,266.09,267.12,1156111,-0.006139078022100564
2020-10-21,264.99,271.04,260.3,268.91,1841681,0.006701108116202503
2020-10-22,268.75,269.185,262.5,266.8,1280360,-0.007846491391171773
2020-10-23,267.23,267.23,262.17,265.0,1016153,-0.006746626686656709
2020-10-26,263.51,264.18,255.83,256.76,1240969,-0.03109433962264152
2020-10-27,256.33,258.7,254.925,255.3,1105387,-0.005686243963234028
2020-10-28,251.03,253.21,244.18,244.26,1647780,-0.04324324324324336
2020-10-29,244.97,247.94,243.25,245.48,1223460,0.0049946778023417515
2020-10-30,247.26,252.21,243.7301,252.07,1413707,0.026845364184455045
2020-11-02,253.64,255.8,248.26,248.99,1469486,-0.012218828103304546
2020-11-03,250.52,251.8,243.57,247.01,1449933,-0.00795212659142941
2020-11-04,253.2,363.92,251.745,355.63,14591496,0.4397392818104531
2020-11-05,348.0,348.0,321.5,328.9,5070268,-0.0751623878750387
2020-11-06,328.899994,328.899994,328.899994,328.899994,600,-1.8242626853570698e-08
2020-11-09,230.82,239.5,223.25,236.26,9252638,-0.28166614682273305
2020-11-10,241.24,244.8375,234.5613,236.34,3224124,0.0003386100059257213
2020-11-11,239.8,249.44,238.08,244.03,2332125,0.03253786917153256
2020-11-12,244.71,246.74,240.705,241.55,1576206,-0.010162684915788978
2020-11-13,243.65,249.13,241.89,248.59,1695050,0.029145104533222943
2020-11-16,250.29,254.27,247.06,250.96,1589820,0.009533770465425029
2020-11-17,251.18,254.4113,247.91,248.81,1356753,-0.008567102327064147
2020-11-18,248.81,251.51,240.77,240.98,1829491,-0.03146979623005508
2020-11-19,241.42,245.55,240.5,244.01,1222216,0.012573657564943108
2020-11-20,243.87,246.475,243.0,244.15,1334864,0.0005737469775830562
2020-11-23,245.0,245.715,241.17,243.38,1251262,-0.0031537988941224837
2020-11-24,243.34,244.86,240.07,242.51,1605961,-0.003574656915112162
2020-11-25,243.1,244.47,239.73,241.75,1122715,-0.0031338913859222384
2020-11-27,242.0,244.33,241.0,243.78,699227,0.008397104446742576
2020-11-30,243.46,244.19,239.56,240.17,2193505,-0.014808433833784607
2020-12-01,241.23,244.37,240.51,243.16,1168746,0.012449514926926808
2020-12-02,246.89,249.7499,244.8,246.92,1317294,0.01546306958381316
2020-12-03,248.38,249.21,243.2,244.09,897291,-0.011461202008747673
2020-12-04,244.86,248.96,244.1,245.87,961334,0.007292392150436422
2020-12-07,246.3,248.05,243.17,243.68,1077496,-0.008907146052792081
2020-12-08,244.63,246.88,243.5314,246.43,1228439,0.011285292186474116
2020-12-09,248.0,249.45,242.84,244.75,1364837,-0.006817351783467984
2020-12-10,247.45,247.45,242.0,242.98,1276442,-0.007231869254341161
2020-12-11,242.64,245.99,240.35,241.43,1140399,-0.006379125853979706
2020-12-14,242.98,250.8795,242.98,245.25,1561049,0.015822391583481643
2020-12-15,246.49,249.775,244.04,248.73,1231523,0.014189602446483152
2020-12-16,249.07,251.2266,246.197,248.19,1155077,-0.0021710288264382704
2020-12-17,247.16,251.61,245.665,250.24,1279049,0.008259800958942742
2020-12-18,251.78,254.0,248.5,249.62,3455398,-0.002477621483375936
2020-12-21,246.75,249.0,242.585,248.32,1279876,-0.005207916032369253
2020-12-22,246.44,249.38,244.6,247.87,934624,-0.0018121778350514983
2020-12-23,247.0,253.41,247.0,251.2,972341,0.013434461612942261
2020-12-24,250.27,251.2,247.51,248.89,459488,-0.009195859872611511
2020-12-28,248.48,249.1099,243.03,244.15,1234481,-0.01904455783679526
2020-12-29,245.36,246.2381,242.54,243.46,1006999,-0.002826131476551308
2020-12-30,244.5,245.055,242.3606,243.58,749972,0.0004928941099153761
2020-12-31,243.47,245.1899,241.1,244.86,978134,0.005254947039986968
2021-01-04,245.74,246.3999,238.4,242.95,1563494,-0.007800375724904107
2021-01-05,243.88,247.26,240.34,246.39,1166310,0.014159292035398119
2021-01-06,244.7,248.04,243.02,247.75,1279059,0.005519704533463177
2021-01-07,247.45,251.44,247.06,250.44,1118744,0.010857719475277472
2021-01-08,249.88,252.635,248.795,252.54,988789,0.00838524197412549
2021-01-11,255.86,275.49,253.3124,267.52,2999294,0.059317335867585363
2021-01-12,268.78,268.78,263.33,267.39,1097187,-0.00048594497607656884
2021-01-13,269.61,269.73,265.035,266.67,943284,-0.0026926960619318985
2021-01-14,269.49,280.49,268.0,280.29,1520399,0.05107436157048029
2021-01-15,280.0,282.6,275.425,275.84,1765034,-0.015876413714367432
2021-01-19,276.75,282.43,272.57,273.84,1214024,-0.007250580046403665
2021-01-20,274.31,274.54,267.665,270.28,1293364,-0.013000292141396419
2021-01-21,270.25,270.68,267.77,270.12,806526,-0.0005919786887670364
2021-01-22,270.34,272.705,268.48,269.44,691169,-0.002517399674218934
2021-01-25,271.79,277.025,271.0,275.54,806878,0.022639548693586864
2021-01-26,274.5,275.75,268.29,271.67,777252,-0.014045147709951356
2021-01-27,267.7,268.66,262.99,265.15,1116423,-0.02399970552508568
2021-01-28,265.13,270.89,264.765,267.87,979711,0.010258344333396341
2021-01-29,294.427,296.38,281.5055,282.61,4781445,0.05502669205211497
