Date,Open,High,Low,Close,Volume,Daily_Return
2020-08-24,84.55,85.33,82.55,83.08,38035068,
2020-08-25,83.36,86.62,82.35,86.35,49234399,0.03935965334617242
2020-08-26,86.9694,87.72,85.2,86.02,47157273,-0.003821656050955413
2020-08-27,86.35,86.58,82.94,83.8,42194222,-0.025807951639153726
2020-08-28,84.3,86.04,84.19,85.55,40723268,0.020883054892601338
2020-08-31,85.05,92.64,85.05,90.82,90655945,0.06160140268848613
2020-09-01,91.92,92.51,90.1899,92.18,56102560,0.014974675181678165
2020-09-02,94.01,94.28,88.74,90.22,50365918,-0.021262746799739718
2020-09-03,87.84,88.47,81.59,82.54,87462287,-0.08512524939037902
2020-09-04,81.45,84.39,76.33,82.01,82267760,-0.006421129149503324
2020-09-08,78.05,81.88,78.0,78.69,54954472,-0.040482867942933876
2020-09-09,81.4,82.44,79.28,81.91,53987878,0.04092006608209431
2020-09-10,83.07,83.31,78.38,78.98,51448396,-0.03577096813575864
2020-09-11,79.82,79.99,75.04,76.34,54737990,-0.03342618384401119
2020-09-14,76.8,78.82,76.26,77.9,47448681,0.020434896515588274
2020-09-15,77.66,80.33,75.97,78.93,57874428,0.013222079589217062
2020-09-16,79.35,79.72,76.54,76.66,38445668,-0.028759660458634317
2020-09-17,74.88,76.625,74.2,76.55,55618800,-0.0014349073832506942
2020-09-18,77.0,77.4,73.85,74.93,51082857,-0.02116263879817104
2020-09-21,74.23,77.98,73.88,77.94,61280970,0.040170826104363844
2020-09-22,78.365,78.79,75.27,77.7,56044742,-0.003079291762894454
2020-09-23,77.39,77.91,74.34,74.73,42155514,-0.038223938223938214
2020-09-24,74.54,77.25,73.9,75.82,57540926,0.014585842365850255
2020-09-25,76.35,78.2,74.67,78.055,48206242,0.02947771036665814
2020-09-28,79.1165,79.57,77.52,79.48,48005488,0.01825635769649603
2020-09-29,79.3,82.55,79.3,81.77,61632172,0.028812279818822173
2020-09-30,81.75,82.94,80.66,81.99,51532664,0.0026904732787085273
2020-10-01,83.06,85.25,82.86,84.86,52177123,0.0350042688132699
2020-10-02,82.58,84.65,81.66,81.8,52853453,-0.03605939193966534
2020-10-05,82.55,86.2819,82.55,86.15,47056522,0.05317848410757953
2020-10-06,86.21,87.25,83.54,84.48,52725432,-0.019384793964016267
2020-10-07,86.1,87.79,85.65,86.69,43045723,0.026160037878787845
2020-10-08,88.11,88.72,85.95,86.51,54240704,-0.0020763640558310037
2020-10-09,84.74,85.75,82.3465,83.1,80354389,-0.03941740839209351
2020-10-12,83.65,85.13,83.12,84.29,47669699,0.014320096269554883
2020-10-13,84.86,86.09,83.9733,85.28,42764096,0.01174516550005933
2020-10-14,85.86,85.96,83.46,84.21,40445635,-0.012546904315197116
2020-10-15,83.4,84.7201,82.42,83.13,33696414,-0.01282508015675099
2020-10-16,83.54,83.99,82.41,83.17,31474294,0.00048117406471792634
2020-10-19,83.62,84.65,81.53,82.0,36667614,-0.014067572441986309
2020-10-20,82.16,82.69,80.58,81.56,38190665,-0.00536585365853659
2020-10-21,81.72,81.9299,79.19,79.2,36425409,-0.02893575282000982
2020-10-22,79.65,80.82,78.42,79.42,38006798,0.002777777777777768
