Date,Open,High,Low,Close,Volume,Daily_Return
2020-08-21,87.6,89.78,86.37,87.22,4292873,
2020-08-24,87.01,89.32,86.71,89.31,2982331,0.023962393946342697
2020-08-25,89.79,92.38,89.7,91.25,2534117,0.021722091591087178
2020-08-26,91.13,91.56,89.73,89.86,1679641,-0.015232876712328758
2020-08-27,90.7,92.02,90.25,90.86,1958307,0.011128421989761828
2020-08-28,91.2,93.93,90.88,93.83,1781673,0.032687651331719136
2020-08-31,93.0,93.48,91.03,91.08,2057938,-0.029308323563892125
2020-09-01,91.01,91.71,89.53,91.27,2416124,0.0020860781730347444
2020-09-02,92.19,94.99,92.09,94.56,2181000,0.03604689383148907
2020-09-03,95.13,95.64,92.98,93.79,2332106,-0.008142978003384038
2020-09-04,94.31,94.99,92.72,93.32,1776600,-0.005011195223371456
2020-09-08,92.24,95.28,91.69,93.59,2803558,0.002893270467209774
2020-09-09,93.5,94.27,92.55,93.47,1895308,-0.0012821882679774355
2020-09-10,93.31,94.59,90.38,90.71,1858527,-0.029528190863378656
2020-09-11,91.16,91.38,89.13,90.22,2264829,-0.005401830007716879
2020-09-14,91.22,94.06,90.96,93.77,1708400,0.03934825980935486
2020-09-15,94.21,94.5,92.79,93.92,1795635,0.0015996587394688788
2020-09-16,94.93,97.85,94.18,96.02,1909514,0.02235945485519575
2020-09-17,94.01,94.92,92.22,93.88,1463700,-0.02228702353676315
2020-09-18,93.89,94.45,91.2,92.27,2357349,-0.017149552620366437
2020-09-21,90.95,91.24,87.63,90.42,2466800,-0.020049853690256803
2020-09-22,90.71,91.37,89.39,90.62,1427100,0.0022119000221190177
2020-09-23,91.0,92.45,87.5,87.74,2241700,-0.03178106378282952
2020-09-24,86.87,88.1,85.12,86.68,2016605,-0.01208114884887157
2020-09-25,86.45,88.19,85.37,87.93,1624500,0.014420858329487807
2020-09-28,89.79,92.67,88.82,92.26,1499350,0.04924371659274418
2020-09-29,91.85,92.14,90.2,91.03,1711800,-0.013331888142206871
2020-09-30,91.55,94.63,91.12,93.32,2045700,0.02515654179940663
2020-10-01,94.11,96.27,93.95,94.83,1460235,0.016180882983283462
2020-10-02,93.0,96.72,92.23,96.22,1923480,0.014657808710323739
2020-10-05,96.61,97.3,95.91,97.08,1086021,0.008937850758677923
2020-10-06,97.41,97.5,94.22,94.64,1428136,-0.02513391017717348
2020-10-07,95.92,97.65,95.54,97.14,1123700,0.026415891800507074
2020-10-08,97.27,98.03,96.2,97.86,904900,0.0074119827053735765
2020-10-09,99.35,99.66,97.62,98.41,1517217,0.005620273860617253
2020-10-12,98.92,99.86,98.07,98.64,1690700,0.0023371608576363556
2020-10-13,99.33,99.77,97.51,97.64,1359600,-0.010137875101378757
2020-10-14,97.61,98.92,96.12,96.29,1105935,-0.013826300696435867
2020-10-15,95.37,96.94,94.88,96.19,1434215,-0.0010385294423097546
2020-10-16,95.91,96.79,95.0,95.12,1666779,-0.011123817444640749
2020-10-19,95.26,95.66,90.5,90.96,2791210,-0.043734230445752864
2020-10-20,91.96,93.22,90.81,92.18,3316600,0.013412489006156658
2020-10-21,92.04,92.86,90.8,92.17,1624347,-0.00010848340203950535
2020-10-22,92.06,94.12,91.76,93.16,1917954,0.010741022024519875
2020-10-23,94.51,95.46,92.59,95.43,1778370,0.02436668097896111
2020-10-26,94.1,94.64,90.38,91.64,2339900,-0.039714974326731656
2020-10-27,91.74,92.48,90.88,91.45,1280394,-0.0020733304233958583
2020-10-28,89.62,90.08,85.19,85.28,3082083,-0.06746856205576823
2020-10-29,85.33,87.72,84.72,86.99,1803100,0.020051594746716583
2020-10-30,86.03,86.85,84.68,85.17,2634770,-0.02092194505115519
2020-11-02,86.9,88.79,86.43,88.59,2879704,0.04015498414934848
2020-11-03,88.95,92.3,88.95,91.64,1824210,0.03442826504120111
2020-11-04,92.33,94.43,91.17,92.2,1980410,0.006110868616324705
2020-11-05,93.53,95.4,92.52,94.94,1841766,0.029718004338394666
2020-11-06,95.16,95.16,92.58,93.3,1728100,-0.01727406783231511
2020-11-09,104.84,117.77,104.23,107.82,6490424,0.15562700964630216
2020-11-10,107.52,109.89,106.26,109.42,3511813,0.014839547393804553
2020-11-11,108.98,109.22,103.29,104.18,2482209,-0.04788886857978425
2020-11-12,103.76,105.46,102.55,104.61,2417589,0.004127471683624373
2020-11-13,106.2,108.49,105.24,108.13,2586143,0.03364879074658256
2020-11-16,109.7,110.97,106.48,110.84,2428118,0.025062424858966148
2020-11-17,108.8,111.35,107.18,110.46,2260288,-0.003428365211115225
2020-11-18,110.47,115.64,110.45,111.3,3831400,0.0076045627376426506
2020-11-19,109.75,111.69,108.79,110.2,3665930,-0.009883198562443796
2020-11-20,114.99,115.0,108.8,108.99,5032141,-0.010980036297640772
2020-11-23,110.22,110.39,106.37,108.18,3852608,-0.007431874483897483
